,ONSConstID,AgeCat,ONSed,SexCat,Observation,Lab,Con,LD,Oth
1038,E14001077,8,0,1,733,88.4159347907954,30.23291964675759,10.726756350190689,83.25364411485727
1039,E14001077,8,0,2,832,109.3538122739643,41.386190111528016,11.751940773018221,103.63776083991905
1040,E14001077,8,1,1,1507,234.9316743996121,105.77971841353748,41.219891216422155,296.99601862742725
1041,E14001077,8,1,2,1309,216.69013617461195,107.79855760730064,33.81996855484594,275.40590403643176
1042,E14001077,8,2,1,1776,415.76022863010206,129.63449794280132,77.33058627710318,254.67282661751372
1043,E14001077,8,2,2,1471,362.37788120783677,124.80706272078294,60.073817178356734,223.35111402851336
1044,E14001077,9,0,1,701,85.91669512359671,61.884191215140014,7.4518182762292415,110.52618767782161
1045,E14001077,9,0,2,768,100.30244517741153,79.61304932320716,7.6286842108617225,129.67902214413036
1046,E14001077,9,1,1,1393,204.46396855388636,193.58945793377694,26.037791680192512,352.6036281544896
1047,E14001077,9,1,2,1172,178.38660897443464,185.95790456039614,20.08763888210127,309.07688191740044
1048,E14001077,9,2,1,1608,364.76489306468017,240.40560341231725,49.92464995475959,305.98093116029656
1049,E14001077,9,2,2,1401,326.9336707780258,237.2416954553061,39.617458175325595,275.43330121144584
1050,E14001077,10,0,1,923,123.84955676037683,122.79498758553306,14.051968760410643,101.75143004524965
1051,E14001077,10,0,2,915,129.83313437731755,141.89045880878064,12.99638403166592,107.14127614374395
1052,E14001077,10,1,1,1262,199.3703281867481,259.7381614733201,32.99981319126406,219.49383352001445
1053,E14001077,10,1,2,1084,176.31973881121476,252.980741277208,25.912637154583383,194.88601295301962
1054,E14001077,10,2,1,1272,290.6090282222142,264.00374599254974,51.61430710003798,155.04827337648427
1055,E14001077,10,2,2,1359,318.0391827667245,318.1700602031592,50.16256560317213,170.1603182759439
1056,E14001077,11,0,1,1307,165.12509702358227,143.8831423777694,28.82442526478335,161.12998710240498
1057,E14001077,11,0,2,1248,168.27048426308315,161.42328915695208,25.936500111380603,164.91938071650577
1058,E14001077,11,1,1,1396,203.9950177514309,234.00064111556847,51.87096355526544,267.84416663460144
1059,E14001077,11,1,2,1216,184.9879036361583,233.41738498487632,41.71423765567419,243.75727422784684
1060,E14001077,11,2,1,1178,247.39392913143175,197.58010291936006,66.68159790008393,157.51490635624495
1061,E14001077,11,2,2,1233,268.45379988710295,235.7123747014876,64.31643250907202,171.41136278599498
1062,E14001077,12,0,1,1328,168.78612422767776,182.82571533532357,25.174007982235135,267.55873258488964
1063,E14001077,12,0,2,1210,161.07002767053743,192.55955106993179,21.112032173244586,256.62989511300503
1064,E14001077,12,1,1,1266,171.51266240600617,244.57465235206922,37.27272339031788,365.70158931512765
1065,E14001077,12,1,2,945,130.91227074891438,205.9390176358799,25.169796296943893,280.55598906560135
1066,E14001077,12,2,1,908,183.2147233244494,182.01195918476188,42.52582785155552,189.6226330622493
1067,E14001077,12,2,2,1139,234.37089372303296,256.6374197859839,48.23924127081658,243.4829769781303
1068,E14001077,13,0,1,1380,170.3912006528245,172.06940656336653,30.29865015590778,258.373192437348
1069,E14001077,13,0,2,1097,142.85415527643798,159.0115582297138,22.43456163135751,217.64804929578574
1070,E14001077,13,1,1,876,116.66744973759093,155.29625206456254,30.465956653923605,238.54853486395862
1071,E14001077,13,1,2,768,105.32456664492396,154.39446196435517,24.431325656404766,216.32738336539418
1072,E14001077,13,2,1,736,145.2398106846756,134.62917300829375,39.76766006249985,143.69218223518416
1073,E14001077,13,2,2,995,201.56706010780417,205.6997996199924,49.09895856375094,200.10821004757835
1074,E14001077,14,0,1,6499,769.6358442609464,1758.0764289664626,141.56509133545123,886.0676991114913
1075,E14001077,14,0,2,3555,431.6377018823379,1085.233082881124,69.88569113036696,498.740881804193
1076,E14001077,14,1,1,1389,166.75002393130328,503.6033473682146,45.28225945602102,259.26764270901015
1077,E14001077,14,1,2,1270,152.78748352981478,507.70111061037994,36.795603089447624,238.35860365920573
1078,E14001077,14,2,1,2011,345.4340954297527,724.7901433338614,99.6424531475869,258.27232665399276
1079,E14001077,14,2,2,3042,523.6285841817369,1208.3673085593305,134.08053917516,392.15334935591494
1080,E14001078,3,0,1,185,27.079287094138483,15.81091249431013,5.6240511368200705,11.157794079906763
1081,E14001078,3,0,2,271,42.90680617567394,27.59129443075456,7.952544619552988,17.83937916907698
1082,E14001078,3,1,1,651,114.53728998518521,86.41899761228686,33.93490375920568,63.10087947144745
1083,E14001078,3,1,2,663,123.03797813624396,102.32051619280985,32.64791502011527,68.33964362055697
1084,E14001078,3,2,1,72,17.81423243843727,9.438594254588738,5.537128648252052,4.756226794608737
1085,E14001078,3,2,2,81,21.050196993084583,12.300426375339377,5.870401844122538,5.670878464274196
1086,E14001078,4,0,1,157,28.68407054557049,0.18498871754949484,2.7170812223362697,10.338983556159437
1087,E14001078,4,0,2,256,51.93215676304559,0.36485228127369174,4.419314720900046,18.907931748887428
1088,E14001078,4,1,1,614,155.2150864037668,1.302042563219516,20.599467727337252,74.04504464194717
1089,E14001078,4,1,2,606,166.06048322282132,1.5200279528880338,19.874292352696774,79.88782962277648
1090,E14001078,4,2,1,180,65.18535581558494,0.3988405393688872,9.21241682403712,15.451746718045353
1091,E14001078,4,2,2,200,77.59819741303657,0.5194057280217304,9.89468406161567,18.606804889074898
